model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110,2130,2150
REMIND,SSP1-PkBudg1000,World,Emi|OC,Mt OC/yr,35.3533499,32.7267706,31.9983804,28.13945,27.4637954,26.3839911,23.5170507,21.8973039,20.8949976,20.2646708,20.576074,20.9978274,21.6125456,22.0841125,21.9697281,21.8513397,21.7549772,21.5527659,21.3065215
REMIND,SSP1-PkBudg1000,World,Emi|SF6,kt SF6/yr,6.644619,6.497156,7.605898,9.150764,10.477571,2.347754,2.177612,2.039262,1.902643,1.847799,1.758016,1.703314,1.552452,1.354702,1.11411,0.888283,0.888283,0.888283,0.888283
REMIND,SSP1-PkBudg1000,World,Emi|SO2,Mt SO2/yr,132.2670794,103.6787077,83.2776536,67.933489,62.0813468,52.9726125,33.8407535,26.2348762,21.2285505,18.8488548,19.613925,21.6182042,25.5136249,27.3423574,25.3875278,23.5435912,21.3240307,19.2837842,16.3767271
REMIND,SSP1-PkBudg1000,World,Emi|VOC,Mt VOC/yr,138.3619569,139.0014686,140.9607475,135.957961,140.5803594,136.3850926,118.6672734,104.650194,93.3537541,84.2690544,82.4994951,81.5581036,79.2833306,77.761724,76.4019124,75.2372224,74.2804208,69.3347302,62.8750874
REMIND,SSP1-PkBudg650,World,Emi|BC,Mt BC/yr,10.5164503,9.6947041,8.5819916,7.017732,6.7085082,5.9144039,4.3473029,3.4250002,2.9369728,2.7227422,2.7258418,2.7561314,2.7859035,2.8395982,2.8243511,2.8014146,2.8012874,2.7794574,2.7337456
REMIND,SSP1-PkBudg650,World,Emi|C2F6,kt C2F6/yr,1.668243,1.118511,0.849412,0.78152,0.613023,1.448352,1.073498,0.818665,0.62862,0.479899,0.36954,0.293417,0.190968,0.130345,0.079086,0.066535,0.066535,0.066535,0.066535
REMIND,SSP1-PkBudg650,World,Emi|C6F14,kt C6F14/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND,SSP1-PkBudg650,World,Emi|CF4,kt CF4/yr,5.703877,4.211536,4.792758,6.13855,7.102055,6.185372,4.689514,3.817717,3.193105,2.63672,2.23485,2.026285,1.691358,1.425489,1.175069,0.98855,0.98855,0.98855,0.98855
REMIND,SSP1-PkBudg650,World,Emi|CH4,Mt CH4/yr,305.3665482,328.0501129,357.6860145,370.7116705,378.502128,307.8601018,237.0070221,195.9037156,174.0222267,155.0281283,140.8631285,126.7469342,100.7546901,95.1026669,89.4411235,80.5035535,77.0673061,74.3929917,71.2144805
REMIND,SSP1-PkBudg650,World,Emi|CO,Mt CO/yr,847.6194726,825.5736457,813.907099,740.534982,720.7924267,668.9786695,552.0918226,476.1227402,437.0968384,422.6750669,433.0687385,446.5832712,467.1126848,479.8206914,475.475361,470.712873,469.728168,463.8523807,455.6072455
